"model","target","horizon","forecast_date","q0.025","q0.25","q0.5","q0.75","q0.975","value","qscore_q0.025","qscore_q0.25","qscore_q0.5","qscore_q0.75","qscore_q0.975","mean_qscore","ae","interval_coverage_0.5","interval_coverage_0.95","scores_imputed"
"HotPie","DAX","1 day",2021-11-17,-1.59213730871685,-0.385254378717768,0.0815418285858073,0.476813922267962,1.64257471120191,-0.181070726224064,0.0705533291246393,0.102091826246852,0.262612554809871,0.328942324246013,0.0911822718712988,0.171076461259735,0.262612554809871,TRUE,TRUE,FALSE
"DAX_benchmark","DAX","1 day",2021-11-17,-2.65844263691718,-0.478408853013734,0.0754703798988565,0.65948147757644,2.22946787319034,-0.181070726224064,0.123868595534656,0.148669063394835,0.256541106122921,0.420276101900252,0.12052692997072,0.213976359384677,0.256541106122921,TRUE,TRUE,FALSE
"Joffrey_Baratheon","DAX","1 day",2021-11-17,-2.21825351489321,-0.562681902892032,0.0944938780424375,0.691078649497354,1.79687516789993,-0.181070726224064,0.101859139433457,0.190805588333984,0.275564604266502,0.436074687860709,0.0988972947061999,0.22064026292017,0.275564604266502,TRUE,TRUE,FALSE
"UglyNakedGuy","DAX","1 day",2021-11-17,-1.231927803018,-0.377107780139424,-0.136341337185664,0.0762324659815276,0.70251644870976,-0.181070726224064,0.0525428538396968,0.09801852695768,0.0447293890384001,0.128651596102796,0.0441793587466912,0.0736243449370528,0.0447293890384001,TRUE,TRUE,FALSE
"median_ensemble","DAX","1 day",2021-11-17,-1.54343797650373,-0.32416844322487,0.0944938780424375,0.52465379715795,1.39242060217205,-0.181070726224064,0.0681183625139833,0.071548858500403,0.275564604266502,0.352862261691007,0.0786745664198058,0.16935373067834,0.275564604266502,TRUE,TRUE,FALSE
"ObiWanKenobi","DAX","1 day",2021-11-17,-1.18336787625933,-0.246716839242111,0.0687541297511643,0.384225098744439,1.32087613576166,-0.181070726224064,0.0501148575017633,0.0328230565090235,0.249824855975228,0.282647912484252,0.0750973430992863,0.138101605113911,0.249824855975228,TRUE,TRUE,FALSE
"SamwellTarly","DAX","1 day",2021-11-17,-1.54343797650373,-0.32416844322487,0.102951952999675,0.367383588683801,1.39242060217205,-0.181070726224064,0.0681183625139834,0.0715488585004032,0.284022679223739,0.274227157453932,0.0786745664198057,0.155318324822373,0.284022679223739,TRUE,TRUE,FALSE
"KyloRen","DAX","1 day",2021-11-17,-2.45191865816523,-0.428839118099043,0.0829361782075643,0.623801924757146,2.14317489957205,-0.181070726224064,0.113542396597058,0.123884195937489,0.264006904431628,0.402436325490605,0.116212281289806,0.204016420749317,0.264006904431628,TRUE,TRUE,FALSE
"Yoda","DAX","1 day",2021-11-17,-0.512059029163706,0.0861694428548164,0.212965022075583,0.235987298945233,0.692650909322257,-0.181070726224064,0.0165494151469821,0.400860253618321,0.394035748299647,0.208529012584648,0.0436860817773161,0.212732102285383,0.394035748299647,FALSE,TRUE,FALSE
"PhoebeBuffay","DAX","1 day",2021-11-17,-1.44329688542372,-0.194516631182925,0.131740983654228,0.52465379715795,1.38218661278391,-0.181070726224064,0.0631113079599828,0.00672295247943047,0.312811709878292,0.352862261691007,0.0781628669503988,0.162734219791822,0.312811709878292,TRUE,TRUE,FALSE
"Shaggydog","DAX","1 day",2021-11-17,-3.0208841329783,-0.492273207829876,0.109450297423688,0.711173802677252,3.23978472782568,-0.181070726224064,0.141990670337712,0.155601240802906,0.290521023647752,0.446122264450658,0.171042772702487,0.241055594388303,0.290521023647752,TRUE,TRUE,FALSE
"mean_ensemble","DAX","1 day",2021-11-17,-1.57152914236947,-0.295182292861882,0.104228498090919,0.499484115054545,1.58283659066339,-0.181070726224064,0.0695229208072703,0.057055783318909,0.285299224314983,0.340277420639305,0.0881953658443728,0.168070142984968,0.285299224314983,TRUE,TRUE,FALSE
"CaptainRaymondHolt","DAX","2 day",2021-11-17,-4.02398927206104,-0.725062850207614,0.186067826057812,0.932124571731707,3.33955105784791,-0.562525785811196,0.173073174312492,0.0812685321982087,0.748593611869008,0.747325178771452,0.195103842182956,0.389072867866823,0.748593611869008,TRUE,TRUE,FALSE
"Bronn","DAX","2 day",2021-11-17,-4.25465725677743,-0.906664318686556,0.154829576124271,1.11444983472211,3.82691945510776,-0.562525785811196,0.184606573548312,0.17206926643768,0.717355361935468,0.838487810266653,0.219472262045948,0.426398254846812,0.717355361935468,TRUE,TRUE,FALSE
"ChandlerBing","DAX","2 day",2021-11-17,-1.67439261556233,-0.462724242148174,0.173039491320731,0.808803224789637,2.02047159820379,-0.562525785811196,0.0555933414875567,0.149702315494533,0.735565277131927,0.685664505300416,0.12914986920075,0.351135061723037,0.735565277131927,FALSE,TRUE,FALSE
"DAX_benchmark","DAX","2 day",2021-11-17,-3.76658704113496,-0.730638752085122,0.165072327412297,0.907244580165889,3.10108794007109,-0.562525785811196,0.160203062766188,0.0840564831369627,0.727598113223493,0.734885182988543,0.183180686294114,0.37798470568186,0.727598113223493,TRUE,TRUE,FALSE
"DougJudy","DAX","2 day",2021-11-17,-3.35676703062636,-0.877787346966118,0.0991890693569894,1.0761654856801,3.55514516934034,-0.562525785811196,0.139712062240758,0.157630780577461,0.661714855168186,0.819345635745646,0.205883547757577,0.396857376297926,0.661714855168186,TRUE,TRUE,FALSE
"GinaLinetti","DAX","2 day",2021-11-17,-1.895,-0.392,0.135,0.703,2.35,-0.562525785811196,0.0666237107094402,0.255788678716795,0.697525785811197,0.632762892905598,0.14562628929056,0.359665471486718,0.697525785811197,FALSE,TRUE,FALSE
"median_ensemble","DAX","2 day",2021-11-17,-1.9565053511336,-0.462724242148174,0.165072327412297,0.808803224789637,2.02047159820379,-0.562525785811196,0.0696989782661202,0.149702315494534,0.727598113223493,0.685664505300417,0.129149869200749,0.352362756297063,0.727598113223493,FALSE,TRUE,FALSE
"JabbaTheHutt","DAX","2 day",2021-11-17,0.13272,0.16318,0.36642,0.63266,0.95103,-0.562525785811196,1.35572928233183,1.08855867871679,0.928945785811196,0.597592892905598,0.0756777892905599,0.809300885811196,0.928945785811196,FALSE,FALSE,FALSE
"DexterJettster","DAX","2 day",2021-11-17,-1.9565053511336,-0.387234727332153,0.135134801139891,0.702845994161949,2.23012289348735,-0.562525785811196,0.0696989782661202,0.262936587718565,0.697660586951087,0.632685889986573,0.139632433964927,0.360522895377455,0.697660586951087,FALSE,TRUE,FALSE
"AryaStark","DAX","2 day",2021-11-17,-1.13834686755365,-0.234486331278103,0.160582600552663,0.555651532383428,1.45951206865898,-0.562525785811196,0.0287910540871227,0.49205918179964,0.723108386363859,0.559088659097312,0.101101892723509,0.380829834814289,0.723108386363859,FALSE,TRUE,FALSE
"HanSolo","DAX","2 day",2021-11-17,-2.4524956768789,-0.802518840541104,0.164282294520895,0.88227940369145,2.01433968597022,-0.562525785811196,0.0944984945533851,0.119996527364954,0.726808080332091,0.722402594751323,0.128843273589071,0.358509794118165,0.726808080332091,TRUE,TRUE,FALSE
"ObiWanKenobi","DAX","2 day",2021-11-17,-1.14929919371794,-0.163711237769616,0.17597835903703,0.515667955843677,1.501255911792,-0.562525785811196,0.0293386703953372,0.598221822062371,0.738504144848226,0.539096870827437,0.10318908488016,0.401670118602706,0.738504144848226,FALSE,TRUE,FALSE
"Joey","DAX","2 day",2021-11-17,-3.1138072,-0.4535921,0.106703583,0.5931277,1.7248379,-0.562525785811196,0.12756407070944,0.163400528716795,0.669229368811197,0.577826742905598,0.11436818429056,0.330477779086718,0.669229368811197,FALSE,TRUE,FALSE
"GeneralGrievous","DAX","2 day",2021-11-17,0.0116953614732273,0.547733667704371,0.828993558883667,1.11025345006296,1.64629175629411,-0.562525785811196,1.11973123720463,1.66538918027335,1.39151934469486,0.83638961793708,0.110440877105265,1.02469405144304,1.39151934469486,FALSE,FALSE,FALSE
"mean_ensemble","DAX","2 day",2021-11-17,-2.32371665370188,-0.449384869210265,0.200808713624701,0.792686492633507,2.33324122455029,-0.562525785811196,0.0880595433945342,0.169711374901397,0.763334499435897,0.677606139222352,0.144788350518074,0.368699981494451,0.763334499435897,FALSE,TRUE,FALSE
"HotPie","DAX","2 day",2021-11-17,-1.85616688296853,-0.548750931859245,0.268439420259074,0.822590671924384,1.91435879998639,-0.562525785811196,0.0646820548578667,0.0206622809279273,0.830965206070271,0.69255822886779,0.123844229289879,0.346542400002747,0.830965206070271,FALSE,TRUE,FALSE
"PhoebeBuffay","DAX","2 day",2021-11-17,-2.38853559814508,-0.33561186393135,0.176190187123457,0.749659250868197,1.85405680315318,-0.562525785811196,0.0913004906166942,0.34037088281977,0.738715972934654,0.656092518339697,0.120829129448219,0.389461798831807,0.738715972934654,FALSE,TRUE,FALSE
"Joffrey_Baratheon","DAX","2 day",2021-11-17,-3.09429899275369,-0.749054463921679,0.269453747722976,1.14195275017015,2.71060203430916,-0.562525785811196,0.126588660347125,0.0932643390552414,0.831979533534172,0.852239267990675,0.163656391006018,0.413545638386646,0.831979533534172,TRUE,TRUE,FALSE
"UglyNakedGuy","DAX","2 day",2021-11-17,-1.95483344379686,-0.5865193481662,-0.107103502502123,0.348987663730556,1.42471483283955,-0.562525785811196,0.0696153828992832,0.0119967811775017,0.455422283309074,0.455756724770876,0.0993620309325374,0.218430640617854,0.455422283309074,TRUE,TRUE,FALSE
"Yoda","DAX","2 day",2021-11-17,-1.39357334930132,-0.101332091300333,0.288347583640684,0.524469561050192,1.62540394336254,-0.562525785811196,0.0415523781745064,0.691790541766295,0.85087336945188,0.543497673430694,0.109396486458687,0.447422089856413,0.85087336945188,FALSE,TRUE,FALSE
"SamwellTarly","DAX","2 day",2021-11-17,-1.86520522265476,-0.387234727604513,0.13093251969094,0.59780033284591,2.07984655852338,-0.562525785811196,0.0651339718421784,0.262936587310025,0.693458305502137,0.580163059328553,0.132118617216729,0.346762108239925,0.693458305502137,FALSE,TRUE,FALSE
"KyloRen","DAX","2 day",2021-11-17,-3.25304439537098,-0.611829539197903,0.149574179220109,0.855729446242467,2.93384688071825,-0.562525785811196,0.134525930477989,0.0246518766933532,0.712099965031305,0.709127616026832,0.174818633326472,0.35104480431119,0.712099965031305,TRUE,TRUE,FALSE
"Shaggydog","DAX","2 day",2021-11-17,-4.35495969877533,-0.691242208124149,0.189855363557363,1.07095293523887,4.73467042589006,-0.562525785811196,0.189621695648207,0.0643582111564762,0.752381149368559,0.816739360525035,0.264859810585063,0.417592045456668,0.752381149368559,TRUE,TRUE,FALSE
"CaptainRaymondHolt","DAX","5 day",2021-11-17,-4.93107408545896,-0.78133430227596,0.189690424830058,1.24188322008183,4.30744297398233,-0.836907933624964,0.2047083075917,0.0833604470235061,1.02659835845502,1.0393955768534,0.257217545380365,0.522256047060798,1.02659835845502,FALSE,TRUE,FALSE
"GinaLinetti","DAX","5 day",2021-11-17,-2.13,-0.48,0.228,0.979,3.269,-0.836907933624964,0.0646546033187518,0.535361900437446,1.06490793362496,0.907953966812482,0.205295396681248,0.555634760174978,1.06490793362496,FALSE,TRUE,FALSE
"HanSolo","DAX","5 day",2021-11-17,-5.71307702767689,-0.691311373591773,0.260329510129614,1.13448927675815,2.53851121991229,-0.836907933624964,0.243808454702596,0.218394840049787,1.09723744375458,0.985698605191558,0.168770957676863,0.542782060275076,1.09723744375458,FALSE,TRUE,FALSE
"ChandlerBing","DAX","5 day",2021-11-17,-1.85263004100773,-0.450874736939799,0.284627818939374,1.02013037481855,2.42188567888648,-0.836907933624964,0.0507861053691385,0.579049795027748,1.12153575256434,0.928519154221755,0.162939680625572,0.56856609756171,1.12153575256434,FALSE,TRUE,FALSE
"GeneralGrievous","DAX","5 day",2021-11-17,1.03412016012328,1.56886224352702,1.84944200515747,2.13002176678792,2.66476385019166,-0.836907933624964,3.64850478280908,3.60865526572797,2.68634993878243,1.48346485020644,0.175083589190831,2.32041168534335,2.68634993878243,FALSE,FALSE,FALSE
"Bronn","DAX","5 day",2021-11-17,-5.16527637490898,-1.06402971408688,0.235986225953511,1.41871946639629,4.56095995705759,-0.836907933624964,0.216418422064201,0.113560890230957,1.07289415957847,1.12781370001063,0.269893394534128,0.560116113283678,1.07289415957847,TRUE,TRUE,FALSE
"HotPie","DAX","5 day",2021-11-17,-2.58842629348124,-0.658825020617326,0.339022727005067,1.13294875576465,2.78726391316978,-0.836907933624964,0.0875759179928138,0.267124369511457,1.17593066063003,0.984928344694807,0.181208592339737,0.539353577033769,1.17593066063003,FALSE,TRUE,FALSE
"DAX_benchmark","DAX","5 day",2021-11-17,-4.73040567059547,-0.805625742830962,0.168228145854687,1.1996376118808,3.89032640718187,-0.836907933624964,0.194674886848525,0.0469232861910031,1.00513607947965,1.01827277275288,0.236361717040342,0.500273748462481,1.00513607947965,FALSE,TRUE,FALSE
"DougJudy","DAX","5 day",2021-11-17,-3.16081594036855,-0.785848326219428,0.150136491989698,1.08612131019882,3.46108892434795,-0.836907933624964,0.116195400337179,0.0765894111083046,0.987044425614662,0.961514621911894,0.214899842898646,0.471248740374137,0.987044425614662,FALSE,TRUE,FALSE
"UglyNakedGuy","DAX","5 day",2021-11-17,-2.47079084975703,-0.706499073777076,-0.071635963744876,0.545087459198756,1.80348745326608,-0.836907933624964,0.0816941458066033,0.195613289771832,0.765271969880088,0.69099769641186,0.132019769344552,0.373119374242987,0.765271969880088,FALSE,TRUE,FALSE
"median_ensemble","DAX","5 day",2021-11-17,-2.7693541525176,-0.658825020617326,0.235986225953511,1.08612131019882,2.7773211552435,-0.836907933624964,0.0966223109446318,0.267124369511457,1.07289415957848,0.961514621911892,0.180711454443423,0.515773383277976,1.07289415957848,FALSE,TRUE,FALSE
"JabbaTheHutt","DAX","5 day",2021-11-17,0.22777,0.3336,0.50167,0.97115,1.01916,-0.836907933624964,2.07612197056868,1.75576190043745,1.33857793362496,0.904028966812482,0.0928033966812483,1.23345883362496,1.33857793362496,FALSE,FALSE,FALSE
"DexterJettster","DAX","5 day",2021-11-17,-2.10031350630918,-0.434436164594754,0.24219784664119,0.956284365183624,2.7773211552435,-0.836907933624964,0.0631702786342108,0.603707653545315,1.07910578026615,0.896596149404294,0.180711454443423,0.56465826325868,1.07910578026615,FALSE,TRUE,FALSE
"AryaStark","DAX","5 day",2021-11-17,-1.22164753608161,-0.122472845954234,0.3719421152614,0.866357076477034,1.96553176660441,-0.836907933624964,0.0192369801228323,1.0716526315061,1.20885004888636,0.851632505050999,0.140121985011469,0.658298830115552,1.20885004888636,FALSE,TRUE,FALSE
"Yoda","DAX","5 day",2021-11-17,-2.04710272177584,-0.306697315187453,0.309020523181026,0.779980227710243,2.12676859326702,-0.836907933624964,0.0605097394075438,0.795315927656267,1.14592845680599,0.808444080667603,0.148183826344599,0.591676406176401,1.14592845680599,FALSE,TRUE,FALSE
"ObiWanKenobi","DAX","5 day",2021-11-17,-1.03016456360641,-0.0265211036021551,0.399367239157167,0.82525558191649,1.82889904192074,-0.836907933624964,0.0096628314990723,1.21558024503421,1.23627517278213,0.831081757770727,0.133290348777285,0.685178071172686,1.23627517278213,FALSE,TRUE,FALSE
"Joey","DAX","5 day",2021-11-17,-5.3025804,-0.68566704,0.1373844,0.790101657,5.607996,-0.836907933624964,0.223283623318752,0.226861340437446,0.974292333624964,0.813504795312482,0.322245196681249,0.512037457874979,0.974292333624964,FALSE,TRUE,FALSE
"Shaggydog","DAX","5 day",2021-11-17,-5.58673316356158,-0.798880179781758,0.216827736596617,1.23253565297499,6.02038863675481,-0.836907933624964,0.237491261496831,0.057041630764809,1.05373567022158,1.03472179329998,0.342864828518989,0.545171036860437,1.05373567022158,FALSE,TRUE,FALSE
"mean_ensemble","DAX","5 day",2021-11-17,-2.98031532000631,-0.448601799569716,0.317830991925405,1.08403333598929,3.08340779645031,-0.836907933624964,0.107170369319067,0.582459201082872,1.15473892555037,0.960470634807127,0.196015786503764,0.60017098345264,1.15473892555037,FALSE,TRUE,FALSE
"PhoebeBuffay","DAX","5 day",2021-11-17,-3.08456248915599,-0.451662470039604,0.179764732808612,0.913719816040452,2.11236116035831,-0.836907933624964,0.112382727776551,0.57786819537804,1.01667266643358,0.875313874832708,0.147463454699164,0.545940183824008,1.01667266643358,FALSE,TRUE,FALSE
"Joffrey_Baratheon","DAX","5 day",2021-11-17,-3.95756534918444,-0.898549003268027,0.21466018021062,1.18151012760996,3.39071698282191,-0.836907933624964,0.156032870777974,0.0308205348215314,1.05156811383558,1.00920903061746,0.211381245822344,0.491802359174979,1.05156811383558,TRUE,TRUE,FALSE
"KyloRen","DAX","5 day",2021-11-17,-4.00599171480832,-0.714809903505006,0.191665621917731,1.14241177629454,3.77710510291247,-0.836907933624964,0.158454189059168,0.183147045179937,1.0285735555427,0.989659854959752,0.230700651826872,0.518107059313685,1.0285735555427,FALSE,TRUE,FALSE
"SamwellTarly","DAX","5 day",2021-11-17,-2.7693541525176,-0.45905571821887,0.276123048544541,1.21735453268208,2.42058490757735,-0.836907933624964,0.0966223109446318,0.566778323109141,1.11303098216951,1.02713123315352,0.162874642060116,0.593287498287383,1.11303098216951,FALSE,TRUE,FALSE
"Bronn","DAX","6 day",2021-11-17,-5.80202660276222,-1.2149572135657,0.295841734753477,1.65221587482725,5.25372420057216,-1.95189877426021,0.192506391425101,1.10541234104176,2.24774050901368,1.80205732454373,0.360281148741619,1.14159954295318,2.24774050901368,FALSE,TRUE,FALSE
"GinaLinetti","DAX","6 day",2021-11-17,-2.012,-0.477,0.24,1.097,3.33,-1.95189877426021,0.00300506128698961,2.21234816139031,2.19189877426021,1.5244493871301,0.264094938713011,1.23915926455612,2.19189877426021,FALSE,TRUE,FALSE
"CaptainRaymondHolt","DAX","6 day",2021-11-17,-5.66892103341131,-0.903067956925696,0.29966107274646,1.42366340260232,5.16868699147343,-1.95189877426021,0.185851112957555,1.57324622600177,2.25155984700667,1.68778108843126,0.356029288286682,1.21089351253679,2.25155984700667,FALSE,TRUE,FALSE
"DougJudy","DAX","6 day",2021-11-17,-3.44337638867644,-0.911675121938912,0.0860790940721967,1.08383331008331,3.61553457682083,-1.95189877426021,0.0745738807208114,1.56033547848194,2.0379778683324,1.51786604217176,0.278371667554052,1.09382498745219,2.0379778683324,FALSE,TRUE,FALSE
"AryaStark","DAX","6 day",2021-11-17,-1.22773030552707,-0.0770891892072276,0.444447807781889,0.965984804771005,2.11662592109084,-1.95189877426021,1.41212851402962,2.81221437757947,2.3963465820421,1.45894178951561,0.203426234767553,1.65661149958687,2.3963465820421,FALSE,FALSE,FALSE
"HanSolo","DAX","6 day",2021-11-17,-5.89946989268799,-0.769605608828335,0.208734963621047,1.47649701265565,2.61209486964919,-1.95189877426021,0.197378555921389,1.77343974814781,2.16063373788126,1.71419789345793,0.22819968219547,1.21476992352077,2.16063373788126,FALSE,TRUE,FALSE
"ChandlerBing","DAX","6 day",2021-11-17,-1.82501100399175,-0.394744782519012,0.35571748320455,1.10617974892811,2.53644597040085,-1.95189877426021,0.247431152023499,2.33573098761179,2.30761625746476,1.52903926159416,0.224417237233053,1.32884697918545,2.30761625746476,FALSE,FALSE,FALSE
"Joey","DAX","6 day",2021-11-17,-6.60462,-0.699664242,0.09883193,1.0843868,6.2047186,-1.95189877426021,0.23263606128699,1.87835179839031,2.05073070426021,1.5181427871301,0.407830868713011,1.21753844395612,2.05073070426021,FALSE,TRUE,FALSE
"GeneralGrievous","DAX","6 day",2021-11-17,2.14773804158471,2.68213705788576,2.96253681182861,3.24293656577147,3.77733558207252,-1.95189877426021,7.99429179089759,6.95105374821895,4.91443558608882,2.59741767001584,0.286461717816636,4.54873210260757,4.91443558608882,FALSE,FALSE,FALSE
"mean_ensemble","DAX","6 day",2021-11-17,-3.28187566397024,-0.453092771923311,0.431842291529563,1.28010319945916,3.51652672910777,-1.95189877426021,0.0664988444855016,2.24820900350535,2.38374106578977,1.61600098685968,0.273421275168399,1.31757423516174,2.38374106578977,FALSE,TRUE,FALSE
"HotPie","DAX","6 day",2021-11-17,-2.91664581650018,-0.714147851985803,0.476328740933877,1.44375902932742,3.46642490293137,-1.95189877426021,0.0482373521119986,1.85662638341161,2.42822751519408,1.69782890179381,0.270916183859579,1.26036726727422,2.42822751519408,FALSE,TRUE,FALSE
"DAX_benchmark","DAX","6 day",2021-11-17,-5.23203014061953,-0.928194576204255,0.246671919221697,1.39631925115538,4.57407374600166,-1.95189877426021,0.164006568317966,1.53555629708393,2.1985706934819,1.67410901270779,0.326298626013094,1.17970823952094,2.1985706934819,FALSE,TRUE,FALSE
"Joffrey_Baratheon","DAX","6 day",2021-11-17,-4.48393962646694,-0.931986179755966,0.278542584379406,1.2020371926312,4.10593885421596,-1.95189877426021,0.126602042610337,1.52986889175636,2.23044135863961,1.57696798344571,0.302891881423809,1.15335443157517,2.23044135863961,FALSE,TRUE,FALSE
"UglyNakedGuy","DAX","6 day",2021-11-17,-2.74515655412913,-0.710274814434937,0.0031627799949567,0.644844097013123,2.21045539545794,-1.95189877426021,0.0396628889934461,1.86243593973791,1.95506155425516,1.29837143563667,0.208117708485908,1.07272990542182,1.95506155425516,FALSE,TRUE,FALSE
"median_ensemble","DAX","6 day",2021-11-17,-3.12135092017086,-0.712971954106715,0.295841734753477,1.10617974892811,3.33,-1.95189877426021,0.0584726072955326,1.85839023023024,2.24774050901368,1.52903926159416,0.264094938713011,1.19154750936933,2.24774050901368,FALSE,TRUE,FALSE
"JabbaTheHutt","DAX","6 day",2021-11-17,0.29589,0.38867,0.83402,1.09533,1.11421,-1.95189877426021,4.38318810980741,3.51085316139031,2.78591877426021,1.5236143871301,0.153305438713011,2.47137597426021,2.78591877426021,FALSE,FALSE,FALSE
"DexterJettster","DAX","6 day",2021-11-17,-2.3971928750439,-0.372583356365874,0.282106139983362,1.0731308817034,2.95330481000041,-1.95189877426021,0.0222647050391846,2.3689731268415,2.23400491424357,1.5125148279818,0.245260179213031,1.27660355066382,2.23400491424357,FALSE,TRUE,FALSE
"KyloRen","DAX","6 day",2021-11-17,-4.53084330421352,-0.8079534453867,0.255899498091983,1.32312891525385,4.41071014385837,-1.95189877426021,0.128947226497666,1.71591799331026,2.20779827235219,1.63751384475703,0.318130445905929,1.20166155656462,2.20779827235219,FALSE,TRUE,FALSE
"Yoda","DAX","6 day",2021-11-17,-2.51289395524553,-0.402632623867551,0.299721689890303,0.994502516760493,2.63987035449544,-1.95189877426021,0.0280497590492661,2.32389922558899,2.25162046415051,1.47320064551035,0.229588456437782,1.26127171014738,2.25162046415051,FALSE,TRUE,FALSE
"ObiWanKenobi","DAX","6 day",2021-11-17,-1.0961678650944,0.037895185305286,0.514515790610066,0.991136395914846,2.12519944631453,-1.95189877426021,1.66867527287333,2.98469093934824,2.46641456487027,1.47151758508753,0.203854911028737,1.75903065464162,2.46641456487027,FALSE,FALSE,FALSE
"PhoebeBuffay","DAX","6 day",2021-11-17,-3.41796709816998,-0.712971954106715,0.134419643945155,0.848565029309385,2.30472442925228,-1.95189877426021,0.0733034161954886,1.85839023023024,2.08631841820536,1.4002319017848,0.212831160175625,1.1262150253183,2.08631841820536,FALSE,TRUE,FALSE
"Shaggydog","DAX","6 day",2021-11-17,-6.42567360224897,-0.842154686822736,0.300812419024516,1.44377952487177,7.027298440298,-1.95189877426021,0.223688741399438,1.66461613115621,2.25271119328472,1.69783914956599,0.448959860727911,1.25756301522685,2.25271119328472,FALSE,TRUE,FALSE
"SamwellTarly","DAX","6 day",2021-11-17,-3.12135092017086,-0.752946849665159,0.450636018037276,1.29293683506235,2.29968407635735,-1.95189877426021,0.0584726072955328,1.79842788689257,2.40253479229748,1.62241780466128,0.212579142530878,1.21888644673555,2.40253479229748,FALSE,TRUE,FALSE
"GeneralGrievous","DAX","7 day",2021-11-17,3.6268090548091,4.1624594327899,4.44351577758789,4.72457212238588,5.26022250036668,-2.32033944998769,11.5969395843537,9.72419832416638,6.76385522757558,3.52245578618678,0.379028097517719,6.39729540396004,6.76385522757558,FALSE,FALSE,FALSE
"Bronn","DAX","7 day",2021-11-17,-6.49788994626257,-1.33129769363203,0.375448006051471,1.92171611812086,5.67175564499322,-2.32033944998769,0.208877524813744,1.48356263453349,2.69578745603916,2.12102778405427,0.399604754749046,1.38177203083794,2.69578745603916,FALSE,TRUE,FALSE
"ChandlerBing","DAX","7 day",2021-11-17,-1.87699326512413,-0.338691806133806,0.468456668009017,1.27560514215184,2.81390660114216,-2.32033944998769,0.864525060483936,2.97247146578082,2.7887961179967,1.79797229606976,0.256712302556493,1.73609544857754,2.7887961179967,FALSE,FALSE,FALSE
