"model","target","horizon","forecast_date","q0.025","q0.25","q0.5","q0.75","q0.975","value","qscore_q0.025","qscore_q0.25","qscore_q0.5","qscore_q0.75","qscore_q0.975","mean_qscore","ae","interval_coverage_0.5","interval_coverage_0.95","scores_imputed"
"CaptainRaymondHolt","DAX","1 day",2022-01-19,-1.25132489011736,-0.664013816845488,0.373073211173924,0.827786314489831,1.23083764678672,0.646936181657232,0.0949130535887295,0.65547499925136,0.273862970483307,0.0904250664162998,0.0291950732564745,0.228774232599234,0.273862970483307,TRUE,TRUE,FALSE
"HotPie","DAX","1 day",2022-01-19,-1.96111012736662,-0.853831954782261,-0.105818503535284,0.887432469490436,1.98999398310927,0.646936181657232,0.130402315451193,0.750384068219746,0.752754685192516,0.120248143916602,0.067152890072602,0.364188420570532,0.752754685192516,TRUE,TRUE,FALSE
"DexterJettster","DAX","1 day",2022-01-19,-1.90338269757615,-0.377082725570421,0.0990026592760707,0.465515518292214,1.43081087054397,0.646936181657232,0.127515943961669,0.512009453613826,0.547933522381161,0.272130995047526,0.039193734444337,0.299756729889704,0.547933522381161,FALSE,TRUE,FALSE
"KyloRen","DAX","1 day",2022-01-19,-2.50153322708216,-0.44530241490505,0.088094732199503,0.640434539166572,2.23665286855024,0.646936181657232,0.15742347043697,0.546119298281141,0.558841449457729,0.00975246373598948,0.0794858343446505,0.270324503251296,0.558841449457729,FALSE,TRUE,FALSE
"mean_ensemble","DAX","1 day",2022-01-19,-2.06160407401732,-0.529206300048463,0.095507116734025,0.682721239237547,1.95004273933659,0.646936181657232,0.135427012783728,0.588071240852847,0.551429064923207,0.0178925287901577,0.065155327883968,0.271595035046781,0.551429064923207,TRUE,TRUE,FALSE
"ObiWanKenobi","DAX","1 day",2022-01-19,-1.80813904674609,-0.333338774719122,0.106815988835936,0.538671974738184,1.66221673016117,0.646936181657232,0.122753761420166,0.490137478188177,0.540120192821296,0.162396310378572,0.050764027425197,0.273234354046681,0.540120192821296,FALSE,TRUE,FALSE
"PhoebeBuffay","DAX","1 day",2022-01-19,-2.54777491523195,-0.586307137944008,0.161457131729127,0.771566438006484,2.20735321268353,0.646936181657232,0.159735554844459,0.61662165980062,0.485479049928105,0.0623151281746261,0.078020851551315,0.280434448859825,0.485479049928105,TRUE,TRUE,FALSE
"Shaggydog","DAX","1 day",2022-01-19,-1.9791665179801,-0.400449787781726,0.152358877810202,0.653993479761831,1.92388207586851,0.646936181657232,0.131305134981866,0.523692984719479,0.49457730384703,0.00352864905229966,0.0638472947105642,0.243390273462248,0.49457730384703,TRUE,TRUE,FALSE
"Yoda","DAX","1 day",2022-01-19,-2.44067744761049,-0.644475366104791,0.110377572656422,0.760608798259068,2.23429256893862,0.646936181657232,0.154380681463386,0.645705773881011,0.53655860900081,0.0568363083009182,0.0793678193640694,0.294569838402039,0.53655860900081,TRUE,TRUE,FALSE
"median_ensemble","DAX","1 day",2022-01-19,-2.09748829319593,-0.496172661875782,0.088094732199503,0.660683731997279,2.18293456055703,0.646936181657232,0.137221223742658,0.571554421766507,0.558841449457729,0.00687377517002369,0.07679991894499,0.270258157816381,0.558841449457729,TRUE,TRUE,FALSE
"SamwellTarly","DAX","1 day",2022-01-19,-0.0350093231425975,-0.0142855113830834,-0.0034117044693892,0.0074621024443049,0.0281859142038189,0.646936181657232,0.0340972752399915,0.330610846520158,0.650347886126621,0.95921111881939,1.20656302153415,0.636166029648063,0.650347886126621,FALSE,FALSE,FALSE
"ChandlerBing","DAX","2 day",2022-01-19,-1.6367595458319,-0.275769458517237,0.438343543118058,1.15245654475335,2.51344663206801,-1.31053297058692,0.0163113287622488,1.55214526810452,1.74887651370498,1.23149475767014,0.191198980132747,0.948005369674926,1.74887651370498,FALSE,TRUE,FALSE
"AryaStark","DAX","2 day",2022-01-19,-2.4677432223697,-0.580196734167172,0.143260354786434,0.8299678610587,2.4854798636918,-1.31053297058692,0.057860512589139,1.09550435462962,1.45379332537335,1.07025041582281,0.189800641713936,0.773441850025772,1.45379332537335,FALSE,TRUE,FALSE
"Bronn","DAX","2 day",2022-01-19,-3.22441557379379,-0.745686260724136,0.131061665113458,0.951017497138903,2.9960743235609,-1.31053297058692,0.0956941301603434,0.847270064794176,1.44159463570038,1.13077523386291,0.215330364707391,0.74613288584504,1.44159463570038,FALSE,TRUE,FALSE
"CaptainRaymondHolt","DAX","2 day",2022-01-19,-1.90314461665845,-0.643294391205629,0.0350514043231164,1.52719650120599,2.14527684433823,-1.31053297058692,0.0296305823035765,1.00085786907194,1.34558437491004,1.41886473589645,0.172790490746258,0.793545610585652,1.34558437491004,FALSE,TRUE,FALSE
"DAX_benchmark","DAX","2 day",2022-01-19,-3.93656249759128,-0.743836242666962,0.16366619333823,0.924420302130136,3.1329715130069,-1.31053297058692,0.131301476350218,0.850045091879936,1.47419916392515,1.11747663635853,0.222175224179691,0.759039518538705,1.47419916392515,FALSE,TRUE,FALSE
"DexterJettster","DAX","2 day",2022-01-19,-3.89638517444022,-0.603823613621035,0.131234139349434,1.01035073978535,3.86283118476632,-1.31053297058692,0.129292610192665,1.06006403544883,1.44176710993635,1.16044185518613,0.258668207767662,0.810046763706328,1.44176710993635,FALSE,TRUE,FALSE
"KyloRen","DAX","2 day",2022-01-19,-3.39635649886787,-0.671222037314135,0.139804125195243,0.883569292744391,2.98147606194243,-1.31053297058692,0.104291176414048,0.958966399909177,1.45033709578216,1.09705113166566,0.214600451626468,0.765049251079502,1.45033709578216,FALSE,TRUE,FALSE
"GinaLinetti","DAX","2 day",2022-01-19,-4.170599,-2.005071,0.278148,2.561367,4.726895,-1.31053297058692,0.143003301470654,0.34726901470654,1.58868097058692,1.93594998529346,0.301871398529346,0.863354934117384,1.58868097058692,TRUE,TRUE,FALSE
"ObiWanKenobi","DAX","2 day",2022-01-19,-1.90699697792589,-0.429189206695705,0.0974915924443043,0.620983010994601,1.95820257774518,-1.31053297058692,0.0298232003669485,1.32201564583682,1.40802456303122,0.96575799079076,0.163436777416605,0.777811635488472,1.40802456303122,FALSE,TRUE,FALSE
"Joey","DAX","2 day",2022-01-19,-2.609302,-0.95192895,-0.0052960217,0.649822,2.2519884,-1.31053297058692,0.064938451470654,0.537906030880379,1.30523694888692,0.98017748529346,0.178126068529346,0.613276997012152,1.30523694888692,FALSE,TRUE,FALSE
"DougJudy","DAX","2 day",2022-01-19,-3.68582718057914,-0.650978319013954,0.27356052143891,1.10428481533767,3.66561605129793,-1.31053297058692,0.118764710499611,0.989331977359448,1.58409349202583,1.20740889296229,0.248807451094243,0.829681304788285,1.58409349202583,FALSE,TRUE,FALSE
"mean_ensemble","DAX","2 day",2022-01-19,-2.7925669191424,-0.727765203082031,0.157972076009126,1.01680328976925,2.68339206992379,-1.31053297058692,0.074101697427774,0.874151651257333,1.46850504659605,1.16366813017808,0.199696252025536,0.756024555496955,1.46850504659605,FALSE,TRUE,FALSE
"HanSolo","DAX","2 day",2022-01-19,-3.5407919043919,-0.694074817397658,0.177152126169393,1.16384404659452,3.36081594288503,-1.31053297058692,0.111512946690249,0.924687229783892,1.48768509675631,1.23718850859072,0.233567445673598,0.798928245498955,1.48768509675631,FALSE,TRUE,FALSE
"PhoebeBuffay","DAX","2 day",2022-01-19,-3.25671062309324,-0.839708913947323,0.249382468816318,1.09428100287672,2.70950852076215,-1.31053297058692,0.097308882625316,0.706236084959395,1.55991543940324,1.20240698673182,0.201002074567454,0.753373893657444,1.55991543940324,FALSE,TRUE,FALSE
"Joffrey_Baratheon","DAX","2 day",2022-01-19,-4.13687263973552,-1.1037883686352,0.322434966537259,1.50066521382489,3.94662620164147,-1.31053297058692,0.14131698345743,0.310116902927576,1.63296793712418,1.40559909220591,0.262857958611419,0.750571774865302,1.63296793712418,FALSE,TRUE,FALSE
"GeneralGrievous","DAX","2 day",2022-01-19,-0.02,0.09,0.14,0.2,0.3,-1.31053297058692,2.51653929264449,2.10079945588038,1.45053297058692,0.75526648529346,0.080526648529346,1.38073297058692,1.45053297058692,FALSE,FALSE,FALSE
"median_ensemble","DAX","2 day",2022-01-19,-3.22441557379379,-0.694074817397658,0.14,1.01035073978535,2.80349097389528,-1.31053297058692,0.0956941301603435,0.924687229783892,1.45053297058692,1.16044185518613,0.20570119722411,0.76741147658828,1.45053297058692,FALSE,TRUE,FALSE
"HotPie","DAX","2 day",2022-01-19,-2.82216240735463,-1.26419661757474,0.0415216042548764,1.2229536305237,2.82644812602061,-1.31053297058692,0.0755814718383855,0.0695045295182695,1.3520545748418,1.26674330055531,0.206849054830377,0.594146586316828,1.3520545748418,FALSE,TRUE,FALSE
"SamwellTarly","DAX","2 day",2022-01-19,-0.0484809208621362,-0.0194821378591392,-0.0042664443966687,0.0109492490658016,0.0399480320687986,-1.31053297058692,2.46100149696333,1.93657624909167,1.30626652619025,0.660741109826361,0.067524050132786,1.28642188644088,1.30626652619025,FALSE,FALSE,FALSE
"Shaggydog","DAX","2 day",2022-01-19,-2.56693986633156,-0.819240465609844,0.027913892762059,0.735562218480731,2.27735307886095,-1.31053297058692,0.0628203447872318,0.736938757465613,1.33844686334898,1.02304759453383,0.179394302472394,0.668129572521609,1.33844686334898,FALSE,TRUE,FALSE
"Yoda","DAX","2 day",2022-01-19,-3.83272081387829,-0.876051323608721,0.221005312622977,1.17557157910025,2.80349097389528,-1.31053297058692,0.126109392164569,0.651722470467298,1.5315382832099,1.24305227484359,0.20570119722411,0.751624723581892,1.5315382832099,FALSE,TRUE,FALSE
"GinaLinetti","DAX","5 day",2022-01-19,-5.03339,-2.836122,-0.5194384,1.797245,3.994513,-5.18330053246725,0.292325538311138,3.52076779870087,4.66386213246725,3.49027276623363,0.458890676623363,2.48522378246725,4.66386213246725,FALSE,FALSE,FALSE
"ChandlerBing","DAX","5 day",2022-01-19,-2.60816871353057,-1.29346612831493,-0.603640230142193,0.0861856680305428,1.40088825324619,-5.18330053246725,5.02150704692652,5.83475160622848,4.57966030232506,2.6347431002489,0.329209439285672,3.67997429900293,4.57966030232506,FALSE,FALSE,FALSE
"DexterJettster","DAX","5 day",2022-01-19,-4.66208349718295,-0.81669546725891,0.18500611,1.04963213949011,4.26450998004592,-5.18330053246725,1.01637321880438,6.54990759781251,5.36830664246725,3.11646633597868,0.472390525625659,3.3046888641377,5.36830664246725,FALSE,FALSE,FALSE
"AryaStark","DAX","5 day",2022-01-19,-3.2938381698719,-0.797054580126964,0.136659530446271,1.03986894962328,3.09814699451916,-5.18330053246725,3.68445160706093,6.57936892851043,5.31996006291352,3.11158474104526,0.414072376349321,3.82188754317589,5.31996006291352,FALSE,FALSE,FALSE
"Bronn","DAX","5 day",2022-01-19,-4.14898299167438,-0.904445668813988,0.188276575472296,1.20812016722081,3.61716328761364,-5.18330053246725,2.0169192045461,6.41828229547989,5.37157710793955,3.19571034984403,0.440023191004045,3.48850242976272,5.37157710793955,FALSE,FALSE,FALSE
"HanSolo","DAX","5 day",2022-01-19,-4.07182934612638,-1.05682461664949,0.200745629050675,1.18319721081762,3.74298062103484,-5.18330053246725,2.16736881336469,6.18971387372665,5.38404616151792,3.18324887164244,0.446314057675105,3.47413835558536,5.38404616151792,FALSE,FALSE,FALSE
"DAX_benchmark","DAX","5 day",2022-01-19,-4.75944674725471,-0.8384707202445,0.173268130051962,1.21502365472375,3.89032640718187,-5.18330053246725,0.826514881164452,6.51724471833413,5.35656866251921,3.1991620935955,0.453681346982456,3.27063434051915,5.35656866251921,FALSE,FALSE,FALSE
"DougJudy","DAX","5 day",2022-01-19,-4.62045376307113,-1.19969636326095,-0.190868697903639,0.75974084627502,3.54984502841077,-5.18330053246725,1.09755120032243,5.97540625380945,4.99243183456361,2.97152068937114,0.436657278043901,3.0947134512221,4.99243183456361,FALSE,FALSE,FALSE
"GeneralGrievous","DAX","5 day",2022-01-19,-0.27,-0.12,-0.04,0.05,0.2,-5.18330053246725,9.58093603831114,7.59495079870088,5.14330053246725,2.61665026623362,0.269165026623363,5.04100053246725,5.14330053246725,FALSE,FALSE,FALSE
"CaptainRaymondHolt","DAX","5 day",2022-01-19,-2.42386636225947,-0.531948640566515,0.334706986486477,1.71136638342437,2.9280670069495,-5.18330053246725,5.38089663190517,6.9770278378511,5.51800751895373,3.44733345794581,0.405568376970838,4.34576676472533,5.51800751895373,FALSE,FALSE,FALSE
"HotPie","DAX","5 day",2022-01-19,-3.85228636085494,-1.49044691292353,-0.0109535280072125,1.39104883832194,3.97521201948347,-5.18330053246725,2.595477634644,5.53928042931558,5.17234700446004,3.28717468539459,0.457925627597536,3.41044107628235,5.17234700446004,FALSE,FALSE,FALSE
"SamwellTarly","DAX","5 day",2022-01-19,-0.0955627436102927,-0.0460880775941667,-0.020128665704996,0.0058307461841745,0.0553054122003006,-5.18330053246725,9.92108868827107,7.70581868230962,5.16317186676225,2.59456563932571,0.261930297233378,5.12931503478041,5.16317186676225,FALSE,FALSE,FALSE
"KyloRen","DAX","5 day",2022-01-19,-4.20686386934892,-0.757909656600824,0.185286813749162,1.14945368757129,3.79933280517124,-5.18330053246725,1.90405149308074,6.63808631379964,5.36858734621641,3.16637711001927,0.449131666881925,3.5052467859996,5.36858734621641,FALSE,FALSE,FALSE
"mean_ensemble","DAX","5 day",2022-01-19,-3.60040944105576,-1.01506746617523,0.0656623590561362,1.07824313319501,3.14498093373735,-5.18330053246725,3.08663762825241,6.25234959943803,5.24896289152339,3.13077183283113,0.41641407331023,3.62702720507104,5.24896289152339,FALSE,FALSE,FALSE
"ObiWanKenobi","DAX","5 day",2022-01-19,-2.08880441108736,-0.629882115865104,0.0689357633771815,0.636252265527637,2.4983728133932,-5.18330053246725,6.03426743669079,6.83012762490322,5.25223629584443,2.90977639899744,0.384083667293023,4.28209828474578,5.25223629584443,FALSE,FALSE,FALSE
"Joey","DAX","5 day",2022-01-19,-3.9409952,-1.52392894,0.3024323,2.0348282,4.277158,-5.18330053246725,2.42249539831114,5.48905738870087,5.48573283246725,3.60906436623362,0.473022926623363,3.49587458246725,5.48573283246725,FALSE,FALSE,FALSE
"Shaggydog","DAX","5 day",2022-01-19,-3.80591630577289,-1.11261023384975,-0.0068588216878236,0.891914936789258,3.15131942928608,-5.18330053246725,2.68589924205399,6.10603544792625,5.17644171077943,3.03760773462825,0.416730998087667,3.48454302669512,5.17644171077943,FALSE,FALSE,FALSE
"Yoda","DAX","5 day",2022-01-19,-5.11443434400372,-0.976750979433274,0.212227930445926,1.3248527103643,3.69644045530253,-5.18330053246725,0.134289067503877,6.30982432955096,5.39552846291318,3.25407662141577,0.44398704938849,3.10754110615446,5.39552846291318,FALSE,FALSE,FALSE
"median_ensemble","DAX","5 day",2022-01-19,-4.07182934612638,-0.904445668813988,0.173268130051962,1.18319721081762,3.61716328761364,-5.18330053246725,2.1673688133647,6.41828229547989,5.35656866251921,3.18324887164243,0.440023191004045,3.51309836680206,5.35656866251921,FALSE,FALSE,FALSE
"PhoebeBuffay","DAX","5 day",2022-01-19,-4.1710569464956,-0.888177153984144,0.270654051577011,1.35203940526545,3.22223174479892,-5.18330053246725,1.97387499264472,6.44268506772466,5.45395458404426,3.26766996886635,0.420276613863309,3.51169224542866,5.45395458404426,FALSE,FALSE,FALSE
"Joffrey_Baratheon","DAX","5 day",2022-01-19,-5.2397996079142,-1.46576360184239,0.38127334485549,1.60001872107555,4.39282448237195,-5.18330053246725,0.00282495377234753,5.57630539593729,5.56457387732274,3.3916596267714,0.47880625074196,3.00283402090915,5.56457387732274,FALSE,TRUE,FALSE
"AryaStark","DAX","6 day",2022-01-19,-3.56073433101794,-0.917760878685969,0.0689994320686728,0.973698629525141,3.05902319155412,-4.435062536853,1.70494000137836,5.27595248725054,4.50406196892167,2.70438058318907,0.374704286420356,2.912807865432,4.50406196892167,FALSE,FALSE,FALSE
"Bronn","DAX","6 day",2022-01-19,-4.83991603392694,-1.0257294284214,0.264216741911518,1.40858634123559,4.11556344833039,-4.435062536853,0.0202426748536972,5.1139996626474,4.69927927876451,2.92182443904429,0.42753129925917,2.63657547091381,4.69927927876451,FALSE,TRUE,FALSE
"CaptainRaymondHolt","DAX","6 day",2022-01-19,-2.23735628179059,-0.320360062487524,0.625440830260704,1.24127990279823,3.57418930987886,-4.435062536853,4.2855271973717,6.17205371154821,5.0605033671137,2.83817121982561,0.400462592336593,3.75134361763916,5.0605033671137,FALSE,FALSE,FALSE
"HotPie","DAX","6 day",2022-01-19,-4.44985172044072,-1.65800139461708,0.00618937159124462,1.64831557265683,4.88273817352955,-4.435062536853,0.000739459179386204,4.16559171335387,4.44125190844424,3.04168905475491,0.465890035519128,2.42303243425031,4.44125190844424,FALSE,TRUE,FALSE
"DexterJettster","DAX","6 day",2022-01-19,-5.04493265855431,-0.923131394077847,0.227982376104841,1.0627259393917,4.46534937768572,-4.435062536853,0.0304935060850657,5.26789671416272,4.66304491295784,2.74889423812235,0.445020595726936,2.63106999341098,4.66304491295784,FALSE,TRUE,FALSE
"KyloRen","DAX","6 day",2022-01-19,-4.68349755782234,-0.870804124941684,0.244598983348379,1.34046961527327,4.36187697955199,-4.435062536853,0.0124217510484672,5.34638761786697,4.67966152020137,2.88776607606313,0.43984697582025,2.67321678820004,4.67966152020137,FALSE,TRUE,FALSE
"GinaLinetti","DAX","6 day",2022-01-19,-4.39416,-2.221139,-0.06997979,2.361099,4.534119,-4.435062536853,0.0797599468633419,3.32088530527949,4.365082746853,3.3980807684265,0.44845907684265,2.322453568853,4.365082746853,FALSE,FALSE,FALSE
"ChandlerBing","DAX","6 day",2022-01-19,-2.39761823507457,-1.03703954864855,-0.323142409513793,0.390754729620961,1.75133341604698,-4.435062536853,3.97301638846793,5.09703448230667,4.1119201273392,2.41290863323698,0.309319797644999,3.18083988579916,4.1119201273392,FALSE,FALSE,FALSE
"Joey","DAX","6 day",2022-01-19,-4.7332554,-1.5705097,0.026825055,1.7103393,5.0622444,-4.435062536853,0.0149096431573502,4.29682925527949,4.461887591853,3.0727009184265,0.47486534684265,2.4642385511118,4.461887591853,FALSE,TRUE,FALSE
"DougJudy","DAX","6 day",2022-01-19,-4.69886078239129,-1.08394093672356,0.0171429003961099,1.0244361044539,4.07674312775395,-4.435062536853,0.0131899122769145,5.02668240019416,4.45220543724911,2.72974932065345,0.425590283230348,2.52948347072079,4.45220543724911,FALSE,TRUE,FALSE
"mean_ensemble","DAX","6 day",2022-01-19,-4.0261069167747,-0.965278699242543,0.146995242760386,1.2180951456649,3.58682603792242,-4.435062536853,0.797463459152677,5.20467575641568,4.58205777961338,2.82657884125895,0.401094428738771,2.76237405303589,4.58205777961338,FALSE,FALSE,FALSE
"HanSolo","DAX","6 day",2022-01-19,-6.02576472558723,-1.07732670311978,0.184948878189611,1.31687453007459,4.35129490444735,-4.435062536853,0.0795351094367116,5.03660375059982,4.62001141504261,2.87596853346379,0.439317872065018,2.61028733612159,4.62001141504261,FALSE,TRUE,FALSE
"DAX_benchmark","DAX","6 day",2022-01-19,-5.24615804417818,-0.964596524739569,0.246671919221697,1.40651637752689,4.57407374600166,-4.435062536853,0.0405547753662592,5.20569901817014,4.68173445607469,2.92078945718994,0.450456814142733,2.65984690418875,4.68173445607469,FALSE,TRUE,FALSE
"Joffrey_Baratheon","DAX","6 day",2022-01-19,-6.64589383735461,-0.98293455074877,0.365909297535565,2.02661742073485,4.96959393503494,-4.435062536853,0.110541565025081,5.17819197915634,4.80097183438856,3.23083997879392,0.470232823594397,2.75815563619166,4.80097183438856,FALSE,TRUE,FALSE
"GeneralGrievous","DAX","6 day",2022-01-19,-0.15,0.06,0.17,0.28,0.49,-4.435062536853,8.35587194686334,6.74259380527949,4.605062536853,2.3575312684265,0.24625312684265,4.461462536853,4.605062536853,FALSE,FALSE,FALSE
"median_ensemble","DAX","6 day",2022-01-19,-4.68349755782234,-0.98293455074877,0.17,1.31687453007459,4.07674312775395,-4.435062536853,0.0124217510484672,5.17819197915634,4.605062536853,2.87596853346379,0.425590283230348,2.61944701675039,4.605062536853,FALSE,TRUE,FALSE
"ObiWanKenobi","DAX","6 day",2022-01-19,-2.55005702900047,-0.714108209872926,-0.0166516706811351,0.635861591309395,2.18132368397172,-4.435062536853,3.67576074031243,5.5814314904701,4.41841086617186,2.5354620640812,0.330819311041236,3.30837689441536,4.41841086617186,FALSE,FALSE,FALSE
"SamwellTarly","DAX","6 day",2022-01-19,-0.092370301397914,-0.0367966425512688,-0.0076370823893451,0.0215224777725786,0.0770961366192238,-4.435062536853,8.46824985913741,6.59739884145259,4.42742545446365,2.22829250731279,0.225607933673611,4.38939491920801,4.42742545446365,FALSE,FALSE,FALSE
"Shaggydog","DAX","6 day",2022-01-19,-4.32512874235772,-1.03975372361115,0.0598925257002984,1.23832491586808,3.67271328850026,-4.435062536853,0.214370899265793,5.09296321986277,4.49495506255329,2.83669372636054,0.405388791267663,2.60887433986201,4.49495506255329,FALSE,FALSE,FALSE
"Yoda","DAX","6 day",2022-01-19,-5.5151281744696,-1.03036625649459,0.26812199894838,1.52433068901966,3.91897352336472,-4.435062536853,0.0540032818808301,5.10704442053761,4.70318453580138,2.97969661293633,0.417701803010886,2.65232613083341,4.70318453580138,FALSE,TRUE,FALSE
"PhoebeBuffay","DAX","6 day",2022-01-19,-4.90534756335487,-0.925996205866654,0.433380254754584,1.53205463037145,4.03144507825446,-4.435062536853,0.0235142513250937,5.26359949647951,4.86844279160758,2.98355858361222,0.423325380755373,2.71248810075596,4.86844279160758,FALSE,TRUE,FALSE
"CaptainRaymondHolt","DAX","7 day",2022-01-19,-1.60482347598021,-0.570786999947526,0.75892652255849,1.86639599466933,3.665550480618,-2.24083605376091,1.24022452667235,2.50507358072007,2.9997625763194,2.05361602421512,0.295319326718946,1.81879920692918,2.9997625763194,FALSE,FALSE,FALSE
"DexterJettster","DAX","7 day",2022-01-19,-5.42778181992567,-1.02956732089678,0.344020797641598,1.43721918627353,4.66618877532552,-2.24083605376091,0.159347288308238,1.81690309929619,2.58485685140251,1.83902762001722,0.345351241454322,1.3490972200957,2.58485685140251,FALSE,TRUE,FALSE
"AryaStark","DAX","7 day",2022-01-19,-4.03580174501565,-1.00144701165676,0.142811972826122,1.22072713347631,3.64250939209224,-2.24083605376091,0.0897482845627371,1.85908356315622,2.38364802658703,1.73078159361861,0.294167272292658,1.27148574804345,2.38364802658703,FALSE,TRUE,FALSE
"Bronn","DAX","7 day",2022-01-19,-5.31788897959713,-1.11963109446171,0.332490537854849,1.66743074685971,4.7026747364046,-2.24083605376091,0.153852646291811,1.6818074389488,2.57332659161576,1.95413340031031,0.347175539508276,1.34205912333499,2.57332659161576,FALSE,TRUE,FALSE
"ChandlerBing","DAX","7 day",2022-01-19,-3.70775794630003,-2.10478439600509,-1.26370240414305,-0.422620412281014,1.18035313801392,-2.24083605376091,0.073346094626956,0.204077486633725,0.977133649617856,0.909107820739947,0.171059459588742,0.466944902241445,0.977133649617856,FALSE,TRUE,FALSE
"DAX_benchmark","DAX","7 day",2022-01-19,-5.75308316717284,-1.09294845009975,0.392182689335741,1.4963419076008,5.19223708311003,-2.24083605376091,0.175612355670597,1.72183140549174,2.63301874309665,1.86858898068085,0.371653656843547,1.35414102835668,2.63301874309665,FALSE,TRUE,FALSE
"DougJudy","DAX","7 day",2022-01-19,-5.97875029094218,-1.8402565124111,-0.491211484926465,0.613835759416178,4.14582409396572,-2.24083605376091,0.186895711859064,0.600869312024712,1.74962456883444,1.42733590658854,0.319333007386332,0.856811701338619,1.74962456883444,FALSE,TRUE,FALSE
"GeneralGrievous","DAX","7 day",2022-01-19,-0.2,0.06,0.2,0.33,0.59,-2.24083605376091,3.97963030483377,3.45125408064136,2.44083605376091,1.28541802688045,0.141541802688046,2.25973605376091,2.44083605376091,FALSE,FALSE,FALSE
"median_ensemble","DAX","7 day",2022-01-19,-5.08205850665419,-1.09294845009975,0.228413586636387,1.4963419076008,4.48303602271085,-2.24083605376091,0.142061122644664,1.72183140549174,2.4692496403973,1.86858898068085,0.336193603823588,1.30758495060763,2.4692496403973,FALSE,TRUE,FALSE
"HotPie","DAX","7 day",2022-01-19,-4.96385908745654,-1.80785137790256,0.0341297753422165,1.87504331715057,5.38734724450146,-2.24083605376091,0.136151151684782,0.649477013787523,2.27496582910312,2.05793968545574,0.381409164913119,1.09998856898886,2.27496582910312,FALSE,TRUE,FALSE
"SamwellTarly","DAX","7 day",2022-01-19,-0.0880340030196484,-0.0278569393127467,0.0037180324624874,0.0352930042377216,0.0954700679446232,-2.24083605376091,4.19796399894546,3.31946867167224,2.2445540862234,1.13806452899931,0.116815306085277,2.20337331838514,2.2445540862234,FALSE,FALSE,FALSE
